id,lat,lng,postal_code,street_name,city,is_always_open,is_free,CEE_RED_connector_count,CHADEMO_connector_count,COMBO_TYPE_2_connector_count,DOMESTIC_TYPE_F_connector_count,MENNEKES_TYPE_2_connector_count,MENNEKES_TYPE_2_CABLE_ATTACHED_connector_count,TESLA_COMBO_CCS_connector_count,TESLA_SUPERCHARGER_EU_connector_count,CEE_RED_power_max,CHADEMO_power_max,COMBO_TYPE_2_power_max,DOMESTIC_TYPE_F_power_max,MENNEKES_TYPE_2_power_max,MENNEKES_TYPE_2_CABLE_ATTACHED_power_max,TESLA_COMBO_CCS_power_max,TESLA_SUPERCHARGER_EU_power_max
395616,56.103064,10.167444,8270,Karetmagertoften,Højbjerg,True,False,,,,,2,,,,,,,,22.0,,,
395631,56.104302,10.169499,8270,Pottemagertoften,Højbjerg,True,False,,,,,2,,,,,,,,22.0,,,
395632,56.046183,10.192629,8340,Veilgårdsparken,Malling,True,False,,,,,2,,,,,,,,22.0,,,
395633,56.194702,10.178884,8200,Hedeager,Aarhus N,True,False,,,,,4,,,,,,,,22.0,,,
395634,56.034943,10.200312,8340,Tværgade,Malling,True,False,,,,,2,,,,,,,,22.0,,,
395639,56.128927,10.101725,8260,Salamanderparken,Viby J,True,False,,,,,2,,,,,,,,22.0,,,
395640,56.162181,10.197778,8000,Grønnegade,Aarhus C,True,False,,,,,4,,,,,,,,22.0,,,
395652,56.12717,10.101629,8260,Salamanderparken,Viby J,True,False,,,,,2,,,,,,,,22.0,,,
395659,56.129086,10.170911,8260,Øster Allé,Viby J,True,False,,,,,4,,,,,,,,22.0,,,
395661,56.161727,10.196882,8000,Sandkåsvej,Aarhus C,True,False,,,,,4,,,,,,,,22.0,,,
395693,56.184434,10.096139,8381,Anelystparken,Tilst,True,False,,,,,6,,,,,,,,22.0,,,
395696,56.073226,10.159992,8320,Hørretløkken,Mårslet,True,False,,,,,2,,,,,,,,22.0,,,
395699,56.186818,10.124745,8381,Ertebjerg,Tilst,True,False,,,,,4,,,,,,,,22.0,,,
395705,56.13023,10.18219,8260,Rosenvangs Allé,Viby J,True,False,,,,,4,,,,,,,,22.0,,,
395723,55.97207,10.147953,8300,Centrumpladsen,Odder,True,False,,,,,4,,,,,,,,22.0,,,
395823,56.180397,10.119678,8381,Agerøvej 49,Tilst,True,False,,,2,,,,,,,,180.0,,,,,
395841,55.978813,10.121322,8300,Høghus,Odder,True,False,,,,,2,,,,,,,,22.0,,,
395845,56.16399,10.22711,8000,Irma Pedersens Gade,Aarhus C,True,False,,,,,2,,,,,,,,22.0,,,
396425,56.233442,10.205537,8200,Ringen,Aarhus N,True,False,,,,,10,,,,,,,,22.0,,,
396426,55.984027,10.16417,8300,Egholmparken,Odder,True,False,,,,,2,,,,,,,,22.0,,,
396427,55.987948,10.121072,8300,Stenhøjen,Odder,True,False,,,,,4,,,,,,,,22.0,,,
396428,55.987948,10.121072,8300,Stenhøjen,Odder,True,False,,,,,2,,,,,,,,22.0,,,
396429,55.975854,10.149047,8300,Torvald Køhlsvej,Odder,True,False,,,,,2,,,,,,,,22.0,,,
396435,56.153631,10.202851,8000,Frederiksgade,Aarhus C,True,False,,,,,7,,,,,,,,22.0,,,
396437,56.166389,10.22657,8000,Esther Aggebos Gade,Aarhus C,True,False,,,,,6,,,,,,,,22.0,,,
396440,56.086822,10.222337,8270,Moesgård Allé,Højbjerg,True,False,,,,,8,,,,,,,,22.0,,,
396449,55.972147,10.168233,8300,Østermarksvej,Odder,True,False,,,,,4,,,,,,,,22.0,,,
396452,56.130136,10.164316,8260,Skanderborgvej,Viby J,True,False,,,,,5,,,,,,,,22.0,,,
396464,56.181889,10.123289,8381,Blomstervej,Tilst,True,False,,,2,,,,,,,,300.0,,,,,
396524,56.156651,10.205766,8000,Åboulevarden,Århus C,True,False,,,,,2,,,,,,,,22.0,,,
398953,56.166554,10.186387,8210,Helge Rodes Vej,Aarhus,True,False,,,,,6,,,,,,,,22.0,,,
400974,56.143138,10.228527,8000,Manilavej,Århus,True,False,,,,,2,,,,,,,,22.0,,,
402707,56.221065,10.15692,8200,Bodil Lindorffs Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
402780,56.221366,10.156945,8200,Bodil Lindorffs Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
402781,56.221205,10.154984,8200,Thomas Windings Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
402784,56.22132,10.155884,8200,Thomas Winding Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
402934,56.22128,10.156368,8200,Bodil Lindorffs Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
402936,56.221191,10.155044,8200,Thomas Winding Gade,Aarhus N,True,False,,,,,2,,,,,,,,22.0,,,
403052,56.176847,10.135761,8210,Runevej 4,Aarhus,True,False,,,,,1,,,,,,,,22.0,,,
406189,56.102031,10.171174,8270,Holme Parkvej,Højbjerg,True,False,,,,,2,,,,,,,,22.0,,,
408404,56.15884,10.069039,8220,Logistikparken 12E,Brabrand,True,False,,,4,,,,,,,,400.0,,,,,
410263,56.156689,10.200863,8000,Møllestien,Aarhus C,True,False,,,,,6,,,,,,,,22.0,,,
414431,56.045537,10.08334,8355,Solbjerg Hedevej 1,Solbjerg,True,False,,,,,2,,,,,,,,22.0,,,
414659,56.182836,10.195406,8200,Gøteborg Allé,Aarhus N,True,False,,,,,,4,,,,,,,,22.0,,
414828,56.164431,10.118195,8220,Edwin Rahrs Vej,Brabrand,True,False,,,,,4,,,,,,,,22.0,,,
414913,56.18454,10.098717,8381,Anelystparken 38A,Tilst,True,False,,,2,,10,,,,,,150.0,,22.0,,,
415286,56.122538,10.191217,8270,Holmevej,Højbjerg,True,False,,,,,8,,,,,,,,22.0,,,
415287,56.116325,10.206808,8270,Rosenvangs Allé,Højbjerg,True,False,,,,,6,,,,,,,,22.0,,,
415288,56.151033,10.195439,8000,Eckersbergsgade,Aarhus,True,False,,,,,8,,,,,,,,22.0,,,
415289,56.096001,10.135662,8310,Tranbjerg Stationsvej,Tranbjerg,True,False,,,,,2,,,,,,,,22.0,,,
415290,56.184636,10.201892,8200,Vorregårds Allé,Aarhus,True,False,,,,,6,,,,,,,,22.0,,,
418005,56.205694,10.183869,8200,"Skejby Nordlandsvej 309, 8200 Aarhus N, Danmark",Aarhus,True,False,,,4,,,,,,,,300.0,,,,,
418678,56.181164,10.098647,8381,Anelystparken 13,Tilst,True,False,,,8,,,,,,,,300.0,,,,,
418899,56.198887,10.214623,8240,Tværmarksvej 18,Risskov,True,False,,,,,2,,,,,,,,22.0,,,
419386,56.182402,10.099894,8381,Anelystparken,Tilst,True,False,,,,,,2,,,,,,,,22.0,,
419387,56.182402,10.099894,8381,Anelystparken,Tilst,True,False,,,,,,2,,,,,,,,22.0,,
419395,56.149775,10.135969,8220,Louisevej,Brabrand,True,False,,,,,6,,,,,,,,22.0,,,
420184,56.143614,10.200671,8000,Dalgas Avenue 2,Aarhus,False,False,,,,,4,,,,,,,,22.0,,,
421534,56.227705,10.15098,8200,Genbrugsvej 4,Aarhus,True,False,,,,,2,,,,,,,,22.0,,,
422288,56.15428,10.096373,8220,Sødalsparken,Brabrand,True,False,,,,,,6,,,,,,,,11.0,,
422702,56.235665,10.302919,8250,Skæring Parkvej 370,Egå,True,False,,,,,2,,,,,,,,22.0,,,
425091,56.194841,10.179885,8200,Hedeager,Aarhus,True,False,,,2,,,,,,,,300.0,,,,,
425287,56.178599,10.065585,8381,"Østjyske Motorvej 472, 8381 Tilst, Denmark",Tilst,True,False,,1,2,,1,,,,,62.0,110.0,,11.0,,,
